Item Name,Brand Name,Device Condition,Material Recovery Rate,Device Type,Year of Manufacturing,Cost of Recovery,Gold (g),Silver (g),Copper (g),Palladium (g),Platinum (g),Recycling Score
Laser Printer,Samsung,Excellent,87.92108925302028,Printer,2013,15.850458328837286,0.009703464846224159,0.13618253217560825,64.09609254952423,0.0036061461449021287,0.0005406335913246308,82.48190182863516
Laser Printer,LG,Damaged,77.31065964549015,Printer,2008,24.405496675409417,0.006023712845520899,0.07562075786231068,40.05885784756576,0.002183746512834638,0.00027173688695523215,61.851686644595574
Laser Printer,Xiaomi,Scrap,66.1453589694693,Printer,2020,21.631184350790395,0.005085419079073445,0.06333510641523799,33.143070614640024,0.0018996335248739418,0.000255970785331637,53.6260151669274
Redmi Note,HP,Damaged,76.13896086752091,Smartphone,2017,17.031447648917975,0.02417704511946772,0.18818909101249098,11.079177661816047,0.006772224707293208,0.0006308237355426866,67.72971783371604
Laser Printer,Intel,Scrap,66.10961144888252,Printer,2014,19.64149404513501,0.004612848685340517,0.057109308998525024,30.847162566595436,0.002030988512963722,0.0002744660931192028,58.20458021723595
Inkjet Printer,Xiaomi,Scrap,71.59302769654067,Printer,2012,22.373971610174664,0.004016630486964576,0.047965599921516756,28.54010074928062,0.0017496269541191975,0.00021342416999532197,55.201104293841574
Mi Pad,Apple,Excellent,82.16090919865844,Tablet,2017,12.313361160117081,0.05014941686659572,0.413681588900086,43.47876243537032,0.012805998583868645,0.0007869156540270449,71.09927229881353
OnePlus 9,Asus,Good,88.9448097234461,Smartphone,2014,13.777792586538592,0.03055907109415242,0.2061595143280608,14.756206503489834,0.011700738847521916,0.0009646060206336092,76.20686590727782
Dell XPS,Xiaomi,Excellent,87.4242863278402,Laptop,2010,23.92734352445944,0.08119762017995363,0.877904381514173,127.39065226667078,0.02618703441027334,0.001616672362475239,69.06037082165898
Dell XPS,Lenovo,Good,85.18484542359033,Laptop,2013,24.921567770408064,0.0741091193632602,0.6553321207123423,121.26269437363067,0.024864415686927398,0.001858942055468118,68.78518346902085
WiFi Router,Intel,Fair,83.675572361502,Router,2021,16.337047997218964,0.013882902089704195,0.19604452233879785,49.595538683616894,0.009510089151722188,0.0008718063979745786,73.50828127829033
Mi Pad,Samsung,Fair,81.60762479053335,Tablet,2010,17.622136856663612,0.03810801704089119,0.3706306127402756,30.890417212940385,0.011712148576656367,0.0007207130415640722,70.70147868962069
Galaxy Tab,HP,Fair,84.15514804727084,Tablet,2021,14.233125585267109,0.04609818489728893,0.3763027625098345,35.53538869664604,0.012979481223632471,0.0007934850738304164,73.50132484296266
Enterprise Router,Dell,Good,81.46249656367735,Router,2008,11.724550863729911,0.013441640756833939,0.15116315108672498,44.00859880934359,0.007759327218573506,0.0008750382586321725,81.2585248968789
Smart TV,Panasonic,Good,81.36729008246073,TV,2015,21.152202803865357,0.01475850367078947,0.2639088949557415,86.18628573192603,0.004924268017738355,0.0009337207570537766,55.968930936058975
Blade Server,Asus,Scrap,67.59435814162472,Server,2015,50.02957611620701,0.10290955594831888,1.1974582965523135,162.42095300380376,0.03614660898185136,0.002487150284826037,46.99536863563129
LED TV,Sony,Good,85.68369339611829,TV,2020,20.582342026147334,0.01920360552620711,0.2854670690810024,93.43634277520154,0.005812057562925653,0.000986754567052968,72.61267578775825
WiFi Router,Dell,Fair,85.55591367225504,Router,2022,12.276677827915085,0.01176525692616083,0.1703150215561603,52.86117492627195,0.009176881659394613,0.0009239328091086966,72.92869017026392
MacBook Pro,Lenovo,Fair,80.88883198429133,Laptop,2016,23.758559902199572,0.0670149817246588,0.7399362383259703,105.17469051478099,0.02284954653469121,0.001652112798662075,65.41314141317278
Office PC,Panasonic,Fair,83.07295284439455,Desktop,2008,33.94739413511595,0.08318728780067221,0.9521422827502934,175.69987354316848,0.02614919833841396,0.002058529805293162,55.93989954546813
Redmi Note,Cisco,Excellent,95.89176830522634,Smartphone,2015,11.18195933152479,0.035280895574457564,0.24763910029848327,17.028222153113575,0.012836703048391391,0.0010338328547654248,74.96088954745541
iPad,Acer,Scrap,68.87367388517009,Tablet,2021,18.522469750594393,0.021033764996089385,0.19616397975582575,19.667661262364092,0.007214239147108569,0.000584596871185297,59.10131551710046
OLED TV,Sony,Good,74.54659682704693,TV,2009,18.150161275637956,0.018388529659582462,0.29799329042476685,89.35801262929193,0.004782883020091335,0.0009555812302262832,64.1484128198887
MacBook Pro,Acer,Good,93.220771361125,Laptop,2023,19.26173463701793,0.08925724966718651,0.8747026810745605,147.51438661443416,0.02864569459433101,0.0018708974664488833,77.78709404154255
WiFi Router,Xiaomi,Scrap,67.14284185316609,Router,2013,24.827301881109122,0.007004484441584875,0.0831461580467157,25.368985212399526,0.005394205939174967,0.0005020119527190887,61.679509444189705
LED TV,Nokia,Scrap,71.96756454593054,TV,2018,27.347533871878188,0.009240330160132896,0.1330124823462469,44.18967361098556,0.0027080760693992214,0.0004477282340491455,63.49472577238008
Enterprise Router,Dell,Fair,82.10059032629331,Router,2017,12.429368019937918,0.012508561952277935,0.14828607223654836,46.51996180839354,0.007894618067072085,0.0008040214472229768,63.39895181487934
Gaming PC,Samsung,Good,84.72989372432842,Desktop,2010,33.23484408314545,0.11250835465252056,1.285390807508778,238.04110179825852,0.038331410570413574,0.002567234959694227,64.96783641599316
WiFi Router,Lenovo,Damaged,77.81020197839335,Router,2008,20.686692577376405,0.009315137819936387,0.10824993594050004,28.133754934366838,0.005803188715109104,0.0005330254803851583,63.541557616364514
OnePlus 9,Dell,Damaged,80.73487675093287,Smartphone,2013,15.346652283283632,0.024460964947813656,0.14954438113632615,9.757964586438119,0.008069382062736776,0.0006448721151654068,68.27214068864481
Enterprise Router,Acer,Good,81.59611535130504,Router,2017,14.647364273773439,0.012859836527529584,0.18973814244277146,50.447142139686804,0.00899813867966624,0.000902278887293642,74.12410341207195
OLED TV,Sony,Good,91.19760571924338,TV,2017,19.998507643752273,0.023383671919922855,0.307588110346724,97.42962789079264,0.006183309443725889,0.0009192398552699757,71.18113158778192
Workstation,Nokia,Damaged,76.87316243189278,Desktop,2018,32.339649909692994,0.0730824755726915,0.8573777369245785,155.4001294440189,0.02510347333137309,0.0018291383281911161,61.888402018664436
Blade Server,Samsung,Excellent,88.5820930477136,Server,2025,40.859969464955476,0.24998283692470405,3.1258279920124274,502.32619392417547,0.08872784634583547,0.0054583114565341555,75.96696188434973
WiFi Router,Nokia,Good,91.11481995042803,Router,2021,13.584053462817687,0.014579817122386988,0.20255401467609266,51.79478143595741,0.009577831690002347,0.0011019984366123013,73.73643647265104
Laser Printer,Xiaomi,Damaged,78.24546595219971,Printer,2010,22.27040350759037,0.005976219720644013,0.07407321907356804,40.32845747757374,0.0018828577831109172,0.0003107888279949195,61.44361861885039
Gaming PC,Nokia,Good,78.73726690539827,Desktop,2010,27.99804513112295,0.09672137735834464,0.971005828624981,210.9540085344498,0.0297930794909806,0.0023099705491344425,60.3804750290291
WiFi Router,Nokia,Fair,71.14533783998348,Router,2012,18.291248684511544,0.011639004306379314,0.14168485110558335,37.91971282207163,0.007886630067090481,0.0007480696087197484,63.898700376864184
Enterprise Router,LG,Fair,78.24251893510059,Router,2015,16.25427825860221,0.012890729488696902,0.15898154210854165,48.808767205046415,0.007816707268033171,0.0005961236677942426,68.61148857626253
Inkjet Printer,Intel,Damaged,77.75068047280759,Printer,2013,21.473537790767633,0.006366746977022207,0.07106864973610354,45.05810310435819,0.002568578857617271,0.0003206958616897631,63.38476606834401
Redmi Note,Sony,Excellent,80.29967679815294,Smartphone,2013,8.955330044133461,0.03293515688980915,0.28359189479619973,20.60454343260831,0.014203893762896377,0.001094579241197121,70.20859007662695
OnePlus 9,Xiaomi,Good,93.82095475762566,Smartphone,2021,8.087292216160227,0.03531223818982569,0.2513977871260956,18.45252272206643,0.010636383615425264,0.001176249136923219,70.08546979879142
Lenovo ThinkPad,Samsung,Fair,86.38511617524541,Laptop,2025,22.638954264397004,0.08499299501948829,0.9425119150704774,132.9102937935517,0.029203499975511107,0.001818741323493243,73.02207010774057
Enterprise Router,Cisco,Damaged,74.59820901499404,Router,2012,18.246187019818514,0.009784873881556485,0.10812722330723791,38.699155760995495,0.005309363801766547,0.0006333680179412892,69.33748311624585
Laser Printer,Acer,Excellent,87.94887236542128,Printer,2009,19.573967705268032,0.008193105910923723,0.10061094115153768,56.61178789015354,0.0038248041676671746,0.00044579892951779766,80.26906620276951
Rack Server,Xiaomi,Fair,87.82845183584804,Server,2023,41.99121733125965,0.22706608344219295,2.5883815170873823,382.0632504823601,0.06863807113591278,0.004840961194858259,71.03326302171789
iPhone 11,Panasonic,Scrap,70.28938708240211,Smartphone,2022,12.346888481741534,0.017615705392681556,0.10598611454939227,8.478768857571842,0.0055557674684431225,0.0004654848621257619,62.28892267043814
Dell XPS,HP,Damaged,72.32176650211377,Laptop,2016,24.826654629843546,0.05303620909082857,0.5874305461864086,90.83714696278568,0.01957864651330418,0.001092208366954449,62.44559757768079
Smart TV,Sony,Damaged,79.74143994436885,TV,2022,21.795938727381685,0.013728985111056462,0.21686637278099796,70.9310229306792,0.003851528817978405,0.0006375548694861854,69.4144290668197
Redmi Note,Dell,Good,82.98799573188984,Smartphone,2023,5.874081425294484,0.03640958197217443,0.2961013375834268,16.930695191077383,0.013419131478054454,0.0010603664291404967,70.11395826809138
OLED TV,Samsung,Fair,81.45044272257397,TV,2016,20.951676629003355,0.01883036424051452,0.28010962602350215,80.92606038213555,0.004982937793584899,0.0007849857871535381,75.63136923174402
OnePlus 9,LG,Excellent,81.6306792096426,Smartphone,2015,12.398802410104715,0.03191187721104471,0.26090844629638243,20.133746955179582,0.012988870868936289,0.0008981044656542887,72.51286679448135
Galaxy Tab,Cisco,Fair,80.717457353119,Tablet,2011,14.84110349833347,0.04364267060194241,0.3732208941378263,32.399080265773726,0.011324950822417362,0.0006907427769161494,74.93659806656493
Office PC,HP,Excellent,86.61122553783771,Desktop,2011,30.307025761611897,0.12092914977699747,1.4074233195788663,230.37486779755832,0.03797577799409031,0.002774751982877907,66.14553762081869
Mi Pad,Intel,Excellent,91.39888149211814,Tablet,2015,11.912450523181981,0.05112024700392683,0.5043115593484123,41.61556122181357,0.014871795511871224,0.0010634983147464955,85.93694679204113
HP Pavilion,OnePlus,Damaged,81.67945667538889,Laptop,2021,23.555197629897464,0.04974350344212312,0.6268624565538845,92.99673033754686,0.01619717342863739,0.0010370410196534842,61.97425931575372
Galaxy S21,OnePlus,Fair,80.9654710364266,Smartphone,2012,13.476882889321638,0.02877620334443216,0.16237790206072303,12.362003585919807,0.008145344306259605,0.0005170707164419599,74.70531941996202
Inkjet Printer,Xiaomi,Scrap,69.64068819820395,Printer,2017,24.396453895549826,0.005088538135383875,0.05783907286745616,33.60845215112937,0.001920748404386395,0.0002200376785896209,63.11914012650349
Gaming PC,Intel,Good,79.50287671868163,Desktop,2021,28.522277836182756,0.12796853402303862,1.5392587167402443,271.76834352580795,0.042662818880483254,0.00333443726483731,71.05427862439817
Lenovo ThinkPad,HP,Damaged,78.36211570120224,Laptop,2023,23.648734654974625,0.058059844668841294,0.6809106849183919,83.51585286036232,0.021298236264661572,0.0013816628459833115,68.70380571436877
LED TV,HP,Excellent,88.47571943623069,TV,2021,17.591347607247574,0.018569655898902977,0.3516431812822097,100.55998736946174,0.007106531444722412,0.0011550780906469265,71.96678855805679
Dell XPS,Acer,Fair,76.90596394603867,Laptop,2009,25.34565698629484,0.07056649110380032,0.5682610838704331,94.71402801104274,0.017875644737078967,0.0014067998925251463,71.89337732912723
Office PC,Apple,Damaged,69.0600972122165,Desktop,2014,34.048137085989914,0.06731821917281741,0.8300301197794447,151.84470567151854,0.02316593874329852,0.002301001276186737,69.07515365952231
Galaxy Tab,Nokia,Excellent,80.88123025199339,Tablet,2013,13.909437540077956,0.05077585644901285,0.4222475433877199,36.49958929944748,0.01566888885874185,0.0010224420087411353,65.21443916267027
Enterprise Router,Samsung,Scrap,80.39650157000865,Router,2024,18.358879825487904,0.006122702620211048,0.09544032767623306,29.293063939610573,0.005568951272223218,0.0005121349261941034,66.80770689341664
Rack Server,Asus,Scrap,75.9622687915012,Server,2020,51.32948052964262,0.09777611085744486,1.3089785549535848,190.3094216940499,0.031632065703024695,0.0022010237774038248,57.343416378490616
Blade Server,HP,Fair,83.08103463533111,Server,2011,50.254006187517376,0.17390940993773663,2.407075966886329,331.5862034764689,0.06110167917435002,0.004418768846097583,53.62573332989295
Blade Server,Acer,Good,87.4214600232122,Server,2011,43.80486291150366,0.16797319229990995,2.1457132721579155,348.1325826404798,0.07636577192212644,0.0036327849981059425,75.71244108148834
OnePlus 9,Cisco,Good,83.5746261116031,Smartphone,2021,13.254801254898114,0.03145562832181909,0.2728401490160698,19.52576775620051,0.01305399778028886,0.000939953220455475,77.44110883444934
Smart TV,Acer,Excellent,88.68143437842548,TV,2022,16.22759556278543,0.0220107085304855,0.3331173968923795,87.65849905952109,0.005238892902691693,0.0009481640254456831,74.19502192050086
Dell XPS,Lenovo,Excellent,91.42929953253648,Laptop,2023,18.385053494976816,0.10220953840685677,0.9163034614281272,138.82856047045524,0.033567598518226896,0.00202647743415291,77.59032338555231
WiFi Router,Samsung,Excellent,85.13891548368854,Router,2016,11.057854804008567,0.014790875409797908,0.22708980422256667,58.90443031876931,0.009992831054989085,0.0011300744218163718,67.67232705671233
Galaxy S21,Asus,Damaged,69.15082088300616,Smartphone,2015,12.063297840208623,0.017811021885234393,0.15359191062508595,11.347020325406532,0.006783485728604771,0.0005421394984685531,69.3907582032949
iPad,Intel,Damaged,74.42767779395435,Tablet,2010,19.446146292410297,0.026060884160778303,0.2530442865255171,26.43862498056186,0.009359435036944417,0.0006390629685013034,59.08185780476646
Blade Server,Apple,Excellent,85.844140976586,Server,2017,42.46489096250126,0.20974644857476193,2.747137524650723,373.9812474231439,0.07466136871946932,0.004834806349681785,69.46298792272117
Mi Pad,Apple,Scrap,65.51705634169362,Tablet,2018,17.047541495325028,0.024313548040315085,0.23067333386439298,17.46944683732391,0.006599957720063417,0.0005134533022988027,58.718579263538025
MacBook Pro,Cisco,Good,96.99929658535132,Laptop,2016,22.849296007811613,0.10178894474515993,0.8066137482125465,144.93195392195318,0.029087344354409222,0.001721162295948384,77.8958689487073
Inkjet Printer,Acer,Good,90.67489965188894,Printer,2008,17.859734094100183,0.008222607166543747,0.0980842217777038,62.32535494816229,0.0036611538460389367,0.0003575408670904173,74.022019813333
OLED TV,HP,Excellent,93.94480557962089,TV,2016,22.44020556343739,0.01809851265104535,0.3326146230671648,95.46848078563153,0.005507369022623805,0.0011454923701242489,64.40847375026192
Gaming PC,Samsung,Excellent,89.83408429095357,Desktop,2020,26.072674153320165,0.15194141047487425,1.5366005153204403,328.38965505011004,0.04751453447065783,0.003458621213506351,70.23809720552921
Inkjet Printer,OnePlus,Good,85.17355898544183,Printer,2013,19.07294923772252,0.007647718691637953,0.0974354079700833,62.71817596660682,0.002924451757514815,0.0004741663176676932,73.46017573542824
LED TV,Xiaomi,Excellent,82.22216577369922,TV,2013,19.62062615495172,0.02152233845769182,0.3010550061733833,95.46240955705073,0.006493972204799726,0.0008974127426559553,69.69807163632015
Mi Pad,Sony,Excellent,94.38827459408368,Tablet,2020,11.614274350855895,0.06415588099229903,0.5024136128549924,52.31856778318098,0.01745702846403528,0.0010617710048917497,80.14239194738896
Blade Server,Apple,Scrap,68.46251023462473,Server,2016,53.027488249981694,0.0877471272180925,1.0995459097673221,193.80129263320865,0.03927671315604533,0.0026674438261627157,54.90734759523281
